hv001,hv002,hv009,hv010,hv011,hv012,hv014,hv024,hv025,hv027,hv206,hv201,hv204,hv205,hv225,hv226,hv213,hv207,hv208,hv243a,hv221,hv210,hv211,hv212,hv243c,hv243d,hv209,hv244,hv245,hv246,hv247
552,32,8,1,0,6,1,52,2,0,0,14,10.0,22,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,0
552,36,4,1,1,4,2,52,2,1,1,14,30.0,24,0.0,8,34,1,1,1,0,1.0,0.0,0.0,0,0,1,1,20.0,0,0
552,39,3,0,0,3,0,52,2,0,1,14,10.0,13,0.0,8,34,1,1,1,0,1.0,0.0,0.0,0,0,1,1,20.0,1,1
552,43,4,1,0,3,0,52,2,0,0,14,8.0,22,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,15.0,1,1
552,46,8,4,0,8,1,52,2,1,1,14,30.0,22,0.0,8,34,1,1,1,0,1.0,1.0,0.0,0,0,1,0,,1,0
552,50,6,1,0,6,1,52,2,0,0,14,5.0,22,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,0,,1,0
552,54,5,0,0,5,1,52,2,0,0,14,15.0,31,,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,0
552,57,10,3,0,9,2,52,2,0,1,14,30.0,22,0.0,8,34,1,1,1,0,1.0,0.0,0.0,0,0,0,0,,1,0
552,61,7,2,1,7,1,52,2,1,1,31,10.0,24,0.0,8,34,1,1,1,0,1.0,1.0,0.0,0,0,1,1,40.0,1,0
552,65,3,0,0,3,0,52,2,0,0,14,20.0,22,0.0,8,34,1,0,1,0,1.0,1.0,0.0,0,0,0,1,15.0,1,1
552,68,6,1,0,6,2,52,2,0,0,14,10.0,22,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,1,20.0,1,0
552,72,4,1,0,3,0,52,2,1,0,14,15.0,22,0.0,8,34,0,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,0
552,76,7,3,0,5,2,52,2,0,0,14,15.0,22,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,1,0
552,79,3,1,0,3,1,52,2,0,0,14,15.0,22,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,1,0
553,4,5,0,1,5,0,52,1,1,0,14,5.0,22,0.0,8,34,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0
553,8,3,1,0,3,1,52,1,0,0,14,10.0,22,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,1,5.0,0,1
553,12,5,1,0,5,1,52,1,0,1,14,10.0,22,0.0,8,34,1,1,1,0,1.0,0.0,0.0,0,0,0,1,30.0,1,0
553,17,8,2,2,8,1,52,1,1,0,14,30.0,22,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,1,10.0,1,0
553,21,6,0,0,6,1,52,1,0,1,11,996.0,22,0.0,8,34,0,1,1,0,1.0,0.0,0.0,0,0,1,0,,1,0
553,25,2,0,0,2,1,52,1,0,0,14,5.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0
553,30,2,0,0,2,0,52,1,1,0,14,15.0,24,0.0,8,11,1,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,0,0
553,34,1,0,0,1,0,52,1,0,0,14,5.0,31,,8,11,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,1,0
553,38,2,1,0,2,0,52,1,0,0,14,5.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,40.0,1,0
553,43,8,3,1,8,2,52,1,1,1,11,996.0,22,0.0,8,34,1,1,1,0,1.0,0.0,0.0,0,0,1,1,10.0,1,0
553,47,1,0,0,1,0,52,1,0,0,14,15.0,22,0.0,95,34,0,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,1
553,51,10,2,0,7,1,52,1,0,1,11,996.0,22,0.0,7,35,1,1,1,0,1.0,0.0,0.0,0,0,1,1,5.0,0,1
553,56,4,1,1,4,1,52,1,1,1,11,996.0,22,0.0,8,34,1,1,1,0,1.0,0.0,1.0,0,0,1,1,20.0,0,1
553,60,5,1,0,5,1,52,1,0,1,11,996.0,22,0.0,8,34,1,1,1,0,1.0,0.0,0.0,0,0,0,1,5.0,1,0
553,64,6,3,0,6,1,52,1,0,1,11,996.0,22,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,1,0
553,68,4,1,0,4,0,52,1,0,0,14,15.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,10.0,1,0
553,73,6,1,0,5,0,52,1,1,1,14,7.0,22,0.0,8,34,0,1,1,0,1.0,0.0,0.0,0,0,1,1,10.0,1,0
553,77,7,1,0,7,0,52,1,0,1,14,15.0,22,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,1,10.0,1,1
553,81,3,0,0,3,0,52,1,0,0,11,996.0,22,0.0,8,34,1,0,1,0,0.0,0.0,0.0,0,0,0,1,30.0,0,0
553,86,3,1,1,3,1,52,1,1,0,14,15.0,22,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,0
553,90,2,0,0,2,0,52,1,0,0,14,25.0,22,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,5.0,1,0
553,94,6,1,0,6,0,52,1,0,0,12,996.0,22,0.0,8,11,1,0,1,0,1.0,1.0,1.0,0,0,0,0,,1,1
554,2,8,1,1,8,0,52,2,1,0,14,10.0,22,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
554,6,1,0,0,1,0,52,2,0,0,14,10.0,22,0.0,8,34,0,0,0,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
554,10,6,1,0,6,2,52,2,0,0,11,996.0,22,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,1,0
554,15,4,1,1,4,2,52,2,1,0,11,996.0,22,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,1,0
554,19,4,1,0,4,1,52,2,0,0,14,10.0,22,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,1,50.0,1,0
554,23,4,1,0,3,0,52,2,0,1,11,996.0,13,0.0,8,34,1,1,1,0,1.0,0.0,0.0,0,0,0,1,20.0,1,1
554,27,5,1,0,5,1,52,2,1,0,31,10.0,31,,8,35,0,0,1,0,1.0,1.0,0.0,0,1,0,1,5.0,1,1
554,31,1,0,0,1,0,52,2,0,1,11,996.0,22,0.0,8,34,1,1,1,0,0.0,0.0,0.0,0,0,1,0,,1,1
554,35,3,0,0,3,0,52,2,0,1,11,996.0,22,0.0,8,34,0,1,1,0,1.0,0.0,0.0,0,0,0,0,,0,0
554,39,4,1,0,4,2,52,2,1,0,32,10.0,22,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,10.0,0,0
554,44,2,0,0,2,0,52,2,0,1,11,996.0,13,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,1,0
554,48,5,0,0,5,0,52,2,0,0,14,30.0,22,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,5.0,1,0
554,52,7,1,1,7,1,52,2,1,1,14,8.0,22,0.0,8,34,1,1,1,0,1.0,1.0,0.0,0,0,1,1,10.0,1,0
554,56,4,0,0,4,0,52,2,0,0,14,10.0,22,0.0,8,11,0,0,1,0,1.0,1.0,0.0,0,0,0,1,10.0,1,0
554,60,2,1,0,2,0,52,2,0,0,31,7.0,31,,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,1,0
554,64,7,1,0,6,0,52,2,0,0,14,8.0,22,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,1,50.0,1,0
554,68,8,2,1,8,2,52,2,1,0,12,996.0,22,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,1,20.0,1,0
554,73,6,1,0,6,0,52,2,0,1,14,7.0,22,0.0,8,34,0,1,1,0,1.0,0.0,0.0,0,0,0,0,,1,0
554,77,5,1,0,5,2,52,2,0,0,31,15.0,22,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,1,0
554,81,5,2,0,5,1,52,2,1,0,14,15.0,22,0.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,20.0,1,0
554,85,4,1,0,3,0,52,2,0,1,14,30.0,22,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,1,5.0,0,0
554,89,2,0,0,2,0,52,2,0,0,14,15.0,12,0.0,95,34,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,1,0
555,1,9,2,0,9,0,52,2,1,0,12,996.0,22,0.0,8,34,1,0,1,0,0.0,0.0,0.0,0,0,0,1,20.0,1,0
555,5,5,1,0,5,0,52,2,0,0,14,8.0,22,0.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,20.0,0,0
555,9,6,1,0,6,2,52,2,0,0,14,15.0,22,1.0,8,34,0,0,1,0,1.0,0.0,0.0,0,0,0,0,,1,0
555,13,1,0,1,1,0,52,2,1,0,14,15.0,22,0.0,95,11,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
555,18,7,1,0,7,1,52,2,0,0,14,120.0,31,,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,5.0,1,0
555,22,6,1,0,6,0,52,2,0,0,12,996.0,12,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,1,0
555,26,1,0,1,1,0,52,2,1,0,14,30.0,22,0.0,95,34,0,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,0
555,30,4,1,0,4,2,52,2,0,0,11,996.0,22,0.0,7,34,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,1,0
555,34,4,1,0,4,2,52,2,0,0,14,120.0,22,1.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,1,5.0,1,1
555,39,1,0,0,1,0,52,2,1,0,14,30.0,31,,8,11,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0
555,43,5,1,0,5,2,52,2,0,0,32,60.0,22,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,1,1
555,47,6,1,0,6,1,52,2,0,0,32,10.0,22,1.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,20.0,0,0
555,51,6,1,1,6,1,52,2,1,0,14,30.0,31,,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,0
555,55,5,2,0,5,1,52,2,0,0,14,30.0,22,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,10.0,1,0
555,59,5,1,0,5,1,52,2,0,0,14,60.0,22,0.0,8,34,1,1,1,0,1.0,0.0,0.0,1,0,0,1,20.0,1,0
555,64,8,2,0,6,1,52,2,0,0,14,120.0,31,,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,1,1
555,68,7,2,2,7,0,52,2,1,0,14,20.0,22,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,25.0,1,0
555,72,5,1,0,4,2,52,2,0,1,14,240.0,31,,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,5.0,1,0
555,76,1,0,0,1,0,52,2,0,0,14,15.0,31,,95,11,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
555,80,2,0,0,2,0,52,2,1,0,12,996.0,22,0.0,8,35,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
555,85,2,0,0,2,0,52,2,0,0,14,20.0,22,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,0
555,89,3,1,0,3,0,52,2,0,0,14,6.0,22,0.0,8,34,0,0,0,0,0.0,0.0,0.0,0,0,0,1,10.0,1,0
556,4,6,0,1,6,0,52,2,1,1,11,996.0,22,0.0,8,34,1,1,1,0,1.0,1.0,1.0,0,0,0,1,30.0,1,1
556,9,4,1,0,4,1,52,2,0,1,12,996.0,13,0.0,7,34,1,1,1,0,1.0,0.0,0.0,0,0,1,1,30.0,0,1
556,13,3,1,0,3,1,52,2,0,0,13,996.0,24,0.0,8,34,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
556,18,8,1,1,8,0,52,2,1,0,13,996.0,24,0.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,5.0,1,0
556,23,4,0,0,4,1,52,2,0,1,11,996.0,22,0.0,8,34,1,1,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
556,28,5,2,0,4,2,52,2,0,0,11,996.0,14,0.0,8,33,1,0,1,0,0.0,1.0,0.0,0,0,0,1,10.0,1,1
556,32,6,3,1,4,1,52,2,1,0,11,996.0,22,0.0,8,34,0,0,1,0,1.0,0.0,0.0,0,0,0,1,35.0,0,1
556,37,5,0,0,5,1,52,2,0,1,12,996.0,22,1.0,8,34,1,1,1,0,0.0,0.0,0.0,0,0,1,1,20.0,1,0
556,42,4,1,0,4,1,52,2,0,0,14,20.0,31,,8,11,1,0,1,0,0.0,1.0,0.0,0,0,0,0,,0,0
556,46,3,1,1,3,1,52,2,1,0,14,30.0,22,0.0,8,35,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
556,51,3,0,0,3,1,52,2,0,0,14,30.0,13,1.0,8,35,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,0
556,56,4,2,0,4,0,52,2,0,0,14,996.0,22,0.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,30.0,1,0
556,60,1,0,1,1,0,52,2,1,0,13,996.0,13,0.0,5,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,5.0,1,0
556,65,6,2,0,6,1,52,2,0,1,14,30.0,22,0.0,7,34,1,1,1,0,1.0,0.0,0.0,0,0,1,0,,1,0
556,70,1,0,0,1,0,52,2,0,1,11,996.0,22,1.0,12,34,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
556,74,5,0,0,5,0,52,2,0,0,11,996.0,22,1.0,8,34,1,0,0,0,1.0,0.0,0.0,0,0,0,0,,1,0
556,79,6,2,0,6,2,52,2,1,0,14,15.0,22,1.0,8,34,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,1,0
556,84,5,2,0,5,0,52,2,0,1,11,996.0,13,0.0,8,33,1,1,1,0,1.0,0.0,0.0,0,0,0,1,10.0,1,0
556,88,3,0,0,3,0,52,2,0,1,11,996.0,22,0.0,7,34,1,1,1,0,1.0,0.0,0.0,0,0,1,0,,0,0
556,98,6,1,0,6,1,52,2,0,1,11,996.0,22,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,1
556,102,7,1,0,6,1,52,2,0,0,14,996.0,22,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,0
557,2,8,2,3,8,0,52,2,1,0,11,996.0,13,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,1,0
557,5,11,3,0,11,0,52,2,0,0,14,996.0,22,0.0,8,34,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,1,0
557,8,2,1,0,2,0,52,2,0,0,13,996.0,24,0.0,8,34,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
557,11,12,3,3,9,1,52,2,1,0,14,30.0,22,1.0,8,11,1,0,1,0,1.0,1.0,0.0,0,0,0,1,40.0,0,0
557,14,4,0,0,4,0,52,2,0,1,11,996.0,22,0.0,8,33,1,1,1,0,1.0,0.0,0.0,0,0,0,1,20.0,0,0
557,17,6,1,0,6,1,52,2,0,1,11,996.0,22,0.0,8,34,1,1,1,0,1.0,1.0,0.0,0,0,0,0,,0,0
557,20,3,1,1,3,1,52,2,1,1,11,996.0,13,1.0,8,34,0,0,1,0,1.0,0.0,0.0,0,0,0,0,,1,0
557,24,4,0,0,4,0,52,2,0,1,11,996.0,13,0.0,7,34,1,1,1,0,1.0,1.0,0.0,0,0,1,1,20.0,0,0
557,27,3,1,0,3,0,52,2,0,0,11,996.0,22,0.0,8,34,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
557,30,4,1,1,4,0,52,2,1,0,13,996.0,22,0.0,8,34,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
557,33,4,0,0,4,0,52,2,0,1,11,996.0,22,1.0,8,34,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,1,0
557,36,8,1,0,7,1,52,2,0,1,11,996.0,22,1.0,8,34,1,1,1,0,0.0,0.0,0.0,0,0,0,0,,1,0
557,39,4,0,0,4,1,52,2,1,0,14,5.0,22,0.0,8,34,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0
557,42,3,1,0,3,1,52,2,0,0,13,996.0,22,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,1,10.0,0,0
557,46,2,1,0,2,0,52,2,0,0,11,996.0,24,0.0,8,35,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
557,49,4,0,0,4,1,52,2,0,1,11,996.0,22,0.0,8,35,1,1,1,0,1.0,0.0,0.0,0,0,1,0,,0,0
557,52,3,1,1,3,0,52,2,1,0,13,996.0,22,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,0
557,55,2,0,0,2,0,52,2,0,0,13,996.0,22,0.0,8,11,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0
557,58,7,2,0,7,1,52,2,0,0,13,996.0,22,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,0
557,61,2,1,1,2,0,52,2,1,1,11,996.0,22,0.0,8,34,1,1,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
557,64,6,2,0,5,1,52,2,0,0,11,996.0,24,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,0
557,68,2,1,0,2,0,52,2,0,0,13,996.0,31,,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
558,2,3,1,1,3,1,53,1,1,0,13,996.0,13,1.0,8,34,0,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,0
558,7,2,1,0,2,0,53,1,0,1,14,15.0,13,1.0,7,34,1,1,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
558,11,7,1,0,7,0,53,1,0,1,31,15.0,13,0.0,7,33,1,1,1,0,1.0,1.0,1.0,0,0,1,1,30.0,1,1
558,16,7,1,2,7,1,53,1,1,1,31,996.0,13,0.0,7,33,1,1,1,0,1.0,1.0,1.0,0,0,1,0,,1,0
558,21,6,3,0,6,0,53,1,0,1,31,996.0,13,0.0,7,33,1,1,1,0,0.0,0.0,0.0,0,0,1,0,,0,0
558,26,13,2,0,13,1,53,1,0,1,14,15.0,22,0.0,8,34,1,1,1,0,1.0,0.0,0.0,0,0,0,1,10.0,1,0
558,31,4,1,1,4,1,53,1,1,0,32,30.0,24,1.0,7,11,0,0,1,0,1.0,0.0,0.0,0,0,0,0,,1,0
558,36,7,2,0,7,1,53,1,0,1,32,15.0,22,1.0,7,34,1,1,1,0,0.0,0.0,0.0,0,0,1,0,,0,1
558,40,7,2,0,7,2,53,1,0,1,14,30.0,14,0.0,8,35,1,1,1,0,1.0,1.0,0.0,1,0,1,1,10.0,1,1
558,45,3,1,0,3,0,53,1,1,0,43,15.0,22,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,1,0
558,50,3,0,0,3,0,53,1,0,0,13,996.0,14,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,1,10.0,1,0
558,55,4,1,0,3,1,53,1,0,1,14,20.0,13,1.0,7,34,1,1,1,0,1.0,0.0,1.0,0,0,1,0,,1,0
558,60,8,1,2,8,3,53,1,1,1,31,996.0,13,0.0,8,34,1,1,1,0,1.0,1.0,0.0,0,0,1,0,,1,1
558,64,9,3,0,9,0,53,1,0,0,13,996.0,22,0.0,8,34,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
558,69,4,1,0,4,2,53,1,0,1,31,15.0,13,0.0,7,35,1,1,1,0,1.0,0.0,0.0,0,0,1,0,,0,1
558,74,5,1,0,5,2,53,1,0,1,14,8.0,14,1.0,7,34,1,1,1,0,0.0,0.0,0.0,0,0,1,0,,1,0
558,79,7,1,2,7,2,53,1,1,1,31,996.0,14,0.0,12,33,1,1,1,0,1.0,1.0,0.0,0,0,1,0,,1,0
558,84,6,2,0,5,2,53,1,0,1,14,30.0,13,0.0,8,34,1,1,1,0,1.0,0.0,0.0,0,0,0,0,,1,1
558,89,2,0,0,1,0,53,1,0,1,71,25.0,13,0.0,95,33,1,1,1,0,0.0,0.0,1.0,0,0,0,1,5.0,0,1
558,93,6,1,2,6,2,53,1,1,1,14,60.0,13,0.0,7,33,1,1,1,0,1.0,0.0,0.0,0,0,1,0,,0,1
558,98,3,1,0,3,0,53,1,0,0,14,15.0,22,0.0,8,34,0,0,1,0,1.0,0.0,0.0,0,0,0,1,998.0,0,0
558,103,5,1,0,5,0,53,1,0,1,31,15.0,13,0.0,7,34,1,1,1,0,1.0,1.0,0.0,0,0,0,0,,1,1
559,3,2,1,0,2,0,53,2,1,0,13,996.0,22,0.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,1,1
559,8,4,1,0,4,2,53,2,0,1,11,996.0,13,0.0,7,35,1,1,1,0,0.0,0.0,1.0,0,0,1,0,,0,1
559,14,4,2,0,3,0,53,2,0,1,11,996.0,22,0.0,8,34,1,1,1,0,1.0,0.0,0.0,0,0,0,1,5.0,1,0
559,19,5,0,1,5,1,53,2,1,1,11,996.0,13,0.0,7,34,1,1,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
559,24,7,1,0,7,1,53,2,0,0,11,996.0,13,0.0,7,34,0,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,0
559,29,13,3,0,13,1,53,2,0,1,11,996.0,13,0.0,8,34,0,0,1,0,1.0,1.0,0.0,0,0,0,0,,1,0
559,34,8,2,2,6,0,53,2,1,0,13,996.0,31,,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,1,0
559,39,6,2,0,5,0,53,2,0,1,12,996.0,13,0.0,8,34,1,1,1,0,1.0,1.0,0.0,0,0,1,1,20.0,1,1
559,44,4,1,0,4,0,53,2,0,1,11,996.0,13,0.0,7,33,1,1,1,0,0.0,0.0,0.0,0,0,1,0,,0,0
559,50,3,1,0,3,1,53,2,1,0,11,996.0,13,0.0,7,34,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
559,55,2,1,0,2,0,53,2,0,0,14,996.0,14,0.0,7,34,1,0,1,0,0.0,0.0,0.0,0,0,0,1,998.0,0,1
559,60,7,3,0,7,0,53,2,0,0,11,996.0,14,0.0,8,34,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
559,65,7,1,1,7,0,53,2,1,0,13,996.0,22,0.0,8,34,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,1,0
559,70,5,2,0,5,1,53,2,0,1,11,996.0,14,0.0,8,34,1,1,1,0,1.0,0.0,0.0,0,0,1,0,,1,1
559,75,8,1,0,7,0,53,2,0,1,11,996.0,22,0.0,8,34,1,0,1,0,1.0,1.0,0.0,0,0,1,0,,1,0
559,80,4,1,0,4,2,53,2,0,1,11,996.0,13,1.0,5,34,0,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,1
559,86,7,1,0,6,2,53,2,1,1,14,15.0,14,0.0,7,34,0,1,1,0,0.0,0.0,0.0,0,0,1,0,,0,1
559,91,7,2,0,6,1,53,2,0,1,11,996.0,13,0.0,7,34,1,1,1,0,1.0,0.0,1.0,0,0,1,1,50.0,1,1
559,96,7,1,0,7,3,53,2,0,1,11,996.0,21,0.0,8,34,0,1,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
559,101,7,2,0,7,2,53,2,1,1,31,996.0,13,0.0,7,34,1,1,1,0,0.0,0.0,0.0,0,0,1,0,,1,1
559,106,7,2,0,7,1,53,2,0,0,11,996.0,13,0.0,8,34,1,0,1,0,0.0,0.0,0.0,0,0,0,1,10.0,1,0
559,111,8,3,0,8,1,53,2,0,0,12,996.0,13,0.0,8,34,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,1,1
560,1,5,1,1,5,0,53,2,1,1,14,30.0,13,0.0,8,34,1,1,1,0,1.0,0.0,0.0,0,0,1,1,30.0,1,0
560,6,11,3,0,11,2,53,2,0,0,14,30.0,22,0.0,8,11,1,1,1,0,1.0,0.0,0.0,0,0,0,0,,1,0
560,11,7,1,0,7,1,53,2,0,0,31,30.0,22,0.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,1,0
560,16,1,0,0,1,0,53,2,1,1,13,996.0,14,1.0,5,34,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,0
560,21,4,1,0,4,0,53,2,0,1,11,996.0,13,0.0,7,34,1,1,1,0,1.0,1.0,0.0,0,0,1,1,10.0,0,1
560,26,3,1,0,3,1,53,2,0,0,11,996.0,14,0.0,7,34,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,1,0
560,32,7,3,1,5,1,53,2,1,1,31,996.0,13,0.0,5,34,1,1,1,0,1.0,1.0,0.0,0,0,1,0,,0,1
560,37,5,1,0,5,2,53,2,0,1,12,996.0,13,0.0,7,34,1,1,1,0,0.0,0.0,0.0,0,0,1,0,,1,0
560,42,1,1,0,1,0,53,2,0,1,14,6.0,22,1.0,7,34,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
560,47,6,1,2,5,2,53,2,1,1,13,996.0,22,0.0,8,34,1,1,1,0,1.0,1.0,0.0,0,0,1,0,,0,1
560,52,4,1,0,4,2,53,2,0,0,14,10.0,24,1.0,7,11,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,1,1
560,57,4,1,0,4,0,53,2,0,0,13,996.0,22,0.0,7,34,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,1,0
560,62,5,0,1,5,0,53,2,1,1,31,10.0,22,0.0,8,34,1,1,1,0,1.0,0.0,0.0,0,0,1,1,3.0,1,1
560,67,4,0,0,4,2,53,2,0,0,13,996.0,22,0.0,7,34,1,0,1,0,0.0,1.0,0.0,0,0,0,0,,1,0
560,73,7,3,0,7,0,53,2,0,0,14,5.0,24,0.0,8,34,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,1,1
560,78,8,3,0,8,1,53,2,0,1,11,996.0,22,0.0,8,34,1,1,1,0,0.0,0.0,1.0,0,0,1,1,20.0,1,1
560,83,12,3,3,10,1,53,2,1,1,11,996.0,13,0.0,8,34,0,1,1,0,0.0,1.0,0.0,0,0,0,1,15.0,1,1
560,88,7,2,0,5,0,53,2,0,1,12,996.0,14,0.0,8,34,1,1,1,0,1.0,1.0,0.0,0,0,1,1,20.0,1,1
560,93,5,0,0,5,2,53,2,0,0,14,15.0,13,0.0,8,34,0,0,1,0,0.0,0.0,1.0,0,0,0,0,,1,0
560,98,2,1,0,2,0,53,2,1,0,31,10.0,22,1.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,1,0
560,103,4,1,0,4,1,53,2,0,0,21,30.0,22,0.0,8,34,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
560,109,2,1,0,2,0,53,2,0,0,12,996.0,24,0.0,8,34,0,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,0
561,1,20,8,3,13,5,53,1,1,1,11,996.0,22,0.0,8,34,1,1,1,0,1.0,0.0,0.0,0,0,0,0,,1,0
561,6,2,0,0,2,0,53,1,0,1,71,996.0,13,0.0,7,34,1,0,1,0,0.0,1.0,0.0,0,0,1,0,,0,1
561,11,5,2,0,5,0,53,1,0,1,11,996.0,13,0.0,8,34,1,1,1,0,0.0,0.0,0.0,0,0,1,0,,0,1
