DHSID,DHSCLUST,All_Population_Count_2010,All_Population_Count_2015,All_Population_Density_2010,All_Population_Density_2015,Aridity,BUILT_Population_2014,Drought_Episodes,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Global_Human_Footprint,Growing_Season_Length,ITN_Coverage_2010,ITN_Coverage_2015,Malaria_2010,Malaria_2015,Nightlights_Composite,Potential_Evapotranspiration,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_2010,Rainfall_2015,Travel_Times
TZ201500000487,487,38040.44922,44558.70313,121.0865106,141.83475719999998,5426.448087,0.00012702200000000002,2.0,2670.166667,2484.25,24.72404372,8.0,0.45256505,0.55577964,0.139727405,0.076122914,0.002869903,1608.9672130000001,148657.5756,12869.69723,60016.381760000004,1107.2,1012.3,621.4726776
TZ201500000488,488,76173.875,89226.30469,242.4689748,284.01614889999996,5313.2761390000005,0.001112366,2.0,2670.7,2486.6,27.64438503,8.0,0.489724214,0.590203785,0.141372791,0.057570372,0.053644157000000005,1621.2386060000001,170940.1581,37484.20941,59859.84116,1027.25,1022.166667,160.0
TZ201500000489,489,46863.28125,54893.328129999994,149.1704572,174.73089030000003,5717.038251,1.58e-05,2.0,2591.0,2534.090909,28.36885246,9.0,0.54299336,0.646111264,0.175218378,0.076538708,0.003031593,1636.0983609999998,173828.4524,50670.29465,31109.02882,1074.0,1124.6,261.85792349999997
TZ201500000490,490,50044.07813,58619.15625,159.29524809999998,186.59056950000002,5620.197832,8.590000000000001e-05,2.0,2629.4,2619.5,32.00271003,9.0,0.532062166,0.63005722,0.133209884,0.077532266,0.003252395,1620.504065,148768.0392,24457.19615,33210.10938,1109.2,1124.1,193.59078590000001
TZ201500000491,491,76411.67188,89504.85156,243.22590580000002,284.90279110000006,5224.062842,0.001273756,2.0,2637.9,2503.8,29.63760218,8.0,0.495062072,0.595327032,0.14505842800000002,0.052688667,0.054898697,1624.202186,180513.048,42525.661830000005,66938.08872,948.3,974.9,159.704918
TZ201500000492,492,39808.375,46629.55469,126.7139932,148.4264825,5298.607527,2.59e-05,2.0,2552.8,2499.8,33.47580645,8.0,0.461281473,0.5625897,0.144743951,0.057447055999999996,0.0,1603.2284949999998,182227.70899999997,21580.09827,94533.59893,884.2,841.2,271.4435484
TZ201500000493,493,42265.58984,49507.82031,134.5355509,157.5882865,5154.8246579999995,6.879999999999999e-05,2.0,2439.454545,2393.818182,30.29945055,8.0,0.498907321,0.599773774,0.135973167,0.043891569000000005,0.00137415,1623.0,194630.6889,37878.79733,86743.48066,859.6,870.1,212.60821919999998
TZ201500000494,494,2991.123047,3503.6533200000003,238.02600919999998,278.81187239999997,5309.133333,0.0036850240000000003,2.0,2515.0,2450.0,32.71428571,9.0,0.506975324,0.605386848,0.154583395,0.051082749000000004,0.045827208,1617.733333,189486.9888,48736.60512,69230.95205,920.0,962.0,110.13333329999999
TZ201500000495,495,51480.40625,60301.59375,163.8672225,191.9459344,5369.910569,0.000183055,2.0,2515.5,2462.2,28.35597826,9.0,0.518314053,0.619392,0.147591523,0.050723885,0.0028855079999999997,1622.791328,188764.7712,54063.99197,61290.41624,943.9,990.8,235.6775068
TZ201500000496,496,10567.88477,12378.69727,33.63862198,39.40261719,4666.566757,0.0,2.0,2126.5,2290.8,18.50681199,7.0,0.485127948,0.589738012,0.110930085,0.042325905999999996,0.0,1639.585831,221920.6089,16447.31887,30460.629160000004,622.5,596.6666667000001,431.506812
TZ201500000497,497,21709.41797,25429.33594,69.10322363,80.94409029,5311.317935,0.0,2.0,2626.1,2593.1,27.185286100000003,8.0,0.461267925,0.5655458520000001,0.14142297,0.059137021,0.0,1593.538043,193886.9917,865.835201,66189.02453,754.5454545,815.1818182,741.861413
TZ201500000498,498,6550.696289,7673.161133,20.8515139,24.42443047,4368.710383,0.0,2.0,1863.9,1997.5,25.80381471,8.0,0.504979238,0.614860329,0.11017744199999999,0.038016565,0.0,1694.336066,249410.8664,29676.462489999998,41442.99213,563.3,514.7,261.8032787
TZ201500000499,499,50771.51172,59471.23047,161.61074119999998,189.302806,5179.905149,0.001499506,2.0,2482.0,2517.5,31.89673913,8.0,0.548627295,0.65005252,0.148014852,0.042960184000000005,0.035717639,1640.97019,219646.1068,52621.5319,78955.94609,886.6,978.1,155.05420049999998
TZ201500000500,500,16338.52344,19138.13672,52.00713537,60.91858121,4683.370667,9.2e-05,2.0,2218.0,2327.6,20.37433155,8.0,0.52609302,0.62815163,0.129879649,0.040098635,0.00059472,1665.589333,228204.438,19443.95426,73971.006,667.4166667000001,648.25,195.3546667
TZ201500000501,501,28415.160160000003,33284.11328,90.44826396,105.9466231,4747.679245,0.0,2.0,2488.2,2531.6,24.12668464,8.0,0.564424679,0.669830825,0.156123706,0.046735423,0.0,1673.345013,242144.4209,63853.90754,87996.38656,782.1,931.1,188.606469
TZ201500000502,502,55999.27734,65594.78125,178.251236,208.79467350000002,5186.208672,3.0799999999999996e-05,2.0,2699.416667,2643.833333,32.06521739,9.0,0.55859411,0.6643791,0.190495866,0.067728971,0.0007614239999999999,1646.688347,208536.583,84721.18559,39317.63125,974.5454545,1056.909091,127.13008130000001
TZ201500000503,503,50942.51563,59671.546879999994,162.1550635,189.940433,5179.155313,0.0015138329999999998,2.0,2485.090909,2519.272727,32.20218579,8.0,0.5494483520000001,0.651221643,0.14830691099999999,0.04313560599999999,0.036217478,1641.512262,219555.2136,53470.86333,78131.42554,886.6,978.1,155.35694819999998
TZ201500000504,504,41366.93359,48455.17578,131.6750392,154.2376149,6315.8917200000005,0.00042359099999999996,-9999.0,2029.625,1999.5,37.90365449,9.0,0.598416837,0.697327665,0.161219903,0.086951401,0.004336012,1616.0509550000002,155952.4168,38635.12126,5553.112249,1070.333333,1186.777778,144.4681529
TZ201500000505,505,7707.35791,9028.017578,613.3320547999999,718.4268119,5554.642857,0.014945281999999999,-9999.0,721.0,756.0,34.0,9.0,0.609379592,0.701430833,0.09598437,0.074465774,0.19332455,1635.9285710000001,130796.4095,6729.173281,2636.1883399999997,-9999.0,-9999.0,104.2142857
TZ201500000506,506,50902.70313,59624.90625,162.0283364,189.79197119999998,5859.5815219999995,0.0,2.0,2572.333333,2555.166667,29.67119565,9.0,0.556988221,0.658367158,0.158320461,0.078341884,0.0,1630.464674,163542.792,40084.25188,25718.27833,1085.2,1143.8,314.4809783
TZ201500000507,507,16188.572269999999,18962.49219,51.52982597,60.35948731,6389.098765,3.35e-06,5.0,1693.4285710000001,1673.714286,22.38926174,10.0,0.538445589,0.709312394,0.327220705,0.14754396,0.0,1587.7242800000001,128487.6694,20438.07875,1594.067305,1182.285714,1324.142857,126.51440330000001
TZ201500000508,508,2840.386719,3327.088623,226.03079330000003,264.7613002,6815.4285709999995,0.004632633,5.0,1547.0,1608.0,21.0,10.0,0.55188644,0.7191004759999999,0.282083333,0.127214789,0.0,1584.4285710000001,130475.2863,14981.60571,1619.760628,1236.0,1396.0,54.57142857
TZ201500000509,509,17923.04883,20994.16992,57.05083633,66.82651838,6712.379309999999,0.0008896910000000001,5.0,1761.75,1772.25,21.0,10.0,0.551831948,0.7201137679999999,0.310560431,0.143417069,0.0,1586.114943,132154.14800000002,15958.11571,877.8967232000001,1227.2,1371.4,98.44827586
TZ201500000510,510,49993.29688,58559.671879999994,159.1336064,186.40122490000002,6535.675749,2.4399999999999996e-07,5.0,3360.9,3328.0,24.24383562,10.0,0.550366339,0.699836373,0.347476925,0.17650033699999998,0.0,1593.419619,173915.1244,61687.65293,21359.66232,1150.636364,1316.727273,199.9318801
TZ201500000511,511,53343.375,62483.78906,169.7972362,198.8920778,5863.980926,0.003488679,5.0,2884.0,2828.3,26.40599455,9.0,0.514128062,0.665526614,0.37698377899999996,0.188926867,0.06057325400000001,1635.9455039999998,171657.9305,101882.6814,46391.96565,1075.3,977.0,211.2070845
TZ201500000512,512,47881.87891,56086.46094,152.41275430000002,178.52875,6332.953678,3.4399999999999996e-05,5.0,3324.9,3291.8,21.99184783,9.0,0.48376897700000004,0.638461849,0.404724189,0.202870931,0.0023356139999999997,1594.5940050000002,149725.8595,71683.82199,33927.01667,1056.8,1120.5,104.4305177
TZ201500000513,513,44748.02344,52415.62109,142.43738249999998,166.84410380000003,6415.489189,0.004818835,5.0,3347.5,3201.2,28.66216216,10.0,0.49012840399999996,0.660188133,0.418164539,0.18641889899999997,0.032872861,1595.567568,121420.1713,56985.68497,20923.418690000002,1106.6,1222.3,142.1486486
TZ201500000514,514,5945.005859000001,6963.68457,473.0885346,554.1524107000001,6657.714286,0.12400945,5.0,3223.0,3120.0,34.0,9.0,0.48818121200000003,0.65859106,0.43323656899999996,0.198181957,0.642993802,1582.785714,119311.8199,60829.21762,23036.67485,1095.0,1178.0,39.28571429
TZ201500000515,515,30509.753910000003,35737.61328,97.11556295,113.75635619999998,6003.045946,0.000123063,5.0,3254.3,3155.4,28.668674699999997,10.0,0.505941228,0.6755045190000001,0.353908271,0.15358850400000001,0.003215522,1598.824324,122873.969,39426.51305,5028.573428,1104.916667,1240.083333,78.05675676
TZ201500000516,516,33662.0625,39430.07031,2678.741821,3137.745298,6382.333333,0.114556521,5.0,3011.0,2969.0,46.26666667,10.0,0.505461212,0.6563734729999999,0.24976699100000002,0.12194728099999999,2.8912342989999997,1586.933333,153977.831,61269.28101,26287.17958,1021.0,1098.0,23.2
TZ201500000517,517,32176.57422,37690.04688,102.4212168,119.9711453,5402.013661,0.000346326,2.0,2702.333333,2673.666667,30.20110193,9.0,0.542696748,0.679744059,0.25338441100000003,0.11192177199999999,0.0,1678.308743,214120.31100000002,125773.4473,16516.62286,1019.7,1025.3,176.75136609999998
TZ201500000518,518,47124.61719,55199.44531,150.00231530000002,175.70529150000002,5517.39011,0.000396268,2.0,2740.4,2799.2,26.75549451,9.0,0.535227881,0.67665346,0.300377233,0.141617094,0.00352613,1669.7362640000001,203877.9769,115818.4545,15491.05755,1039.0,1012.1111109999999,280.17857139999995
TZ201500000519,519,38399.28125,44979.01563,122.2287084,143.1726535,5706.926027,3.929999999999999e-05,5.0,3107.1,3089.7,23.47671233,9.0,0.522688177,0.6804623390000001,0.43108373899999997,0.224992096,0.0,1650.476712,160193.9695,111724.0283,67410.77715,1065.111111,940.4444444000001,387.7013699
TZ201500000520,520,1935.077881,2266.654297,153.988605,180.3746178,5342.733333,0.00413565,5.0,2622.0,2675.0,29.6,9.0,0.518753238,0.6784766659999999,0.36225903,0.18367461899999998,0.0,1685.0666670000003,158257.9451,104604.3373,80673.34013,965.0,853.0,614.6666667000001
TZ201500000521,521,19718.56641,23097.35156,62.766146299999996,73.52115346,5141.010929,0.0,5.0,3261.111111,3184.777778,21.36986301,9.0,0.512584752,0.6765816929999999,0.396445115,0.214686871,0.00022314,1705.644809,144584.8073,75246.26122,105169.0123,971.3,903.4,601.510929
TZ201500000522,522,64992.359379999994,76128.82813,206.8771052,242.32558619999998,6014.70765,0.003152445,5.0,3183.363636,3121.363636,25.33879781,9.0,0.47232886700000004,0.660486537,0.459953457,0.259915501,0.006695559,1638.5,81236.81602,41497.43926,60957.84197,1033.4,1005.3,279.4535519
TZ201500000523,523,3468.491943,4062.81958,276.0138189,323.3089095,6002.066667,0.041945104000000004,5.0,3113.0,3007.0,32.25,9.0,0.50652596,0.676191103,0.398539066,0.23686468600000002,0.17049090600000003,1635.4,118894.7936,71068.88625,70650.22531000001,1003.0,969.0,116.625
TZ201500000524,524,23911.85547,28009.164060000003,76.11379993,89.15593824,7244.059701,0.000456536,5.0,2773.111111,2668.555556,24.96774194,10.0,0.539578774,0.732765179,0.27799171699999997,0.113059961,0.0057609919999999995,1572.268657,97069.41449,13598.98969,6198.440299,1090.222222,1235.666667,248.22686569999996
TZ201500000525,525,25005.70117,29290.441410000003,79.59561893,93.23437071,6482.693989,3.64e-05,5.0,3277.3,3127.4,24.12568306,10.0,0.544077314,0.7497886220000001,0.343347232,0.13889734,0.0,1554.672131,84059.06856,40460.73156,23835.65275,1043.7,1102.5,314.3688525
TZ201500000526,526,12451.69629,14585.2998,39.63498029,46.42645119,6208.476965,0.000686687,5.0,3230.833333,3163.583333,27.46070461,10.0,0.51187694,0.7079309970000001,0.419034481,0.18713258100000002,0.0,1581.078591,82407.49065,60314.59292,25343.90259,1093.5454550000002,1138.181818,211.504065
TZ201500000527,527,23205.42773,27181.68945,73.86517059999998,86.52200475,6541.369863,0.000116753,5.0,3230.2,3168.6,29.20821918,9.0,0.476583606,0.651954288,0.47344350799999996,0.229669318,0.0032807690000000002,1617.767123,114164.2666,76111.37936,35768.11451,1108.3,1158.2,329.42857139999995
TZ201500000528,528,29334.78711,34361.32031,93.37552746,109.37547959999999,9472.126984,0.007726253000000001,2.0,934.0,947.6666667000002,32.3,9.0,0.43195949899999997,0.569366142,0.079460502,0.056578076,0.05972189,1695.6507940000001,6566.524675,37978.15657,288151.9169,1465.666667,1954.0,64.89873418
TZ201500000529,529,82035.42188,96092.23438,261.126858,305.8710819,9886.477477,0.00443391,2.0,2254.625,2236.125,30.89497717,9.0,0.43781840299999997,0.575646975,0.08081006,0.059166829000000004,0.041950826,1688.5630629999998,524.3887875,44956.48917,295445.0507,1451.714286,2087.0,118.2746781
TZ201500000530,530,63854.22266,74795.67188,203.2543035,238.082018,9820.264706,0.004663331,2.0,2561.0,2506.75,28.28776978,9.0,0.452704035,0.592158524,0.077955314,0.056199690999999996,0.21966713899999998,1682.779412,2763.7681239999997,42243.03162,292807.106,1389.0,2106.5,133.9315068
TZ201500000531,531,8574.390625,10043.61523,682.328326,799.2455052,9598.666667,0.028912404,-9999.0,-9999.0,-9999.0,18.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2.371503913,1679.3333329999998,154.4426204,34620.31144,284685.9644,-9999.0,-9999.0,78.6
TZ201500000532,532,94120.79688,110248.4375,299.59580139999997,350.93167589999996,10354.7751,0.0033266629999999997,2.0,3736.142857,3717.285714,31.96,9.0,0.44216400299999997,0.579666014,0.08191835900000001,0.06223384,0.14968601199999998,1683.534137,2283.400313,40582.68357,306019.041,1418.333333,2072.166667,104.40562249999999
TZ201500000533,533,92385.1875,108215.4219,294.0711852,344.4603863,10413.44043,0.003243677,2.0,3780.714286,3764.0,32.18705036,8.0,0.43410286,0.5705409370000001,0.084333431,0.064677466,0.138007876,1683.617329,3547.6461560000002,38153.333080000004,307654.4136,1231.25,1764.75,95.49458484
TZ201500000534,534,116540.9375,136510.2813,370.9613255,434.525721,10159.53797,0.003426867,2.0,3137.2,3120.0,31.938080499999998,9.0,0.426305196,0.5621338379999999,0.084807311,0.06453139,0.126243769,1689.7816460000001,6317.061323,39220.48042,303360.2848,1554.75,2225.625,89.03785489
TZ201500000535,535,69352.73438,81236.35156,220.7566099,258.58333819999996,9775.533784000001,0.005928111,2.0,2231.2,2197.4,28.60273973,9.0,0.450897125,0.5902585539999999,0.079205394,0.056758262000000004,0.19819139600000002,1684.486486,796.8049295,41107.27801,291738.942,1424.833333,2027.8333329999998,128.6024096
TZ201500000536,536,64156.14844,75149.33594,204.21536310000002,239.20776569999995,9716.947917,0.0035807290000000004,2.0,2520.5,2513.333333,31.35449735,9.0,0.413248761,0.548264228,0.084188581,0.062851336,0.046674262,1703.703125,3790.468392,37709.24028,297616.5709,1589.2,2208.8,62.71921182
TZ201500000537,537,99296.03906,116310.4688,316.06910889999995,370.22772089999995,9944.844000000001,0.020505224,2.0,2972.5,2963.5,35.68627451,8.0,0.397970073,0.530484497,0.093178261,0.074419032,0.187737878,1699.4160000000002,3356.095972,26223.893969999997,308449.6659,973.2857142999999,1287.4285710000001,51.448669200000005
TZ201500000538,538,6602.513672,7733.85791,525.4113438999999,615.4408578,10129.35714,0.012392563999999998,2.0,3843.0,3841.0,34.0,8.0,0.40713582200000004,0.5418092170000001,0.091607206,0.071064956,0.280364291,1700.785714,7710.483739,31322.808539999998,306282.7125,1837.0,2589.0,32.0
TZ201500000539,539,105810.8906,123941.6328,336.8065254,394.51847030000005,10114.93785,0.00325828,2.0,3335.8,3323.9,32.23380282,8.0,0.41515386299999996,0.549801826,0.08777757800000001,0.06809610599999999,0.044340278,1694.6977399999998,9909.33799,33526.51415,305771.8895,1293.333333,1787.888889,63.623268700000004
TZ201500000540,540,79342.54688,92937.92969,252.5551707,295.8306182,10478.47955,0.003285705,2.0,3889.625,3870.5,32.03717472,8.0,0.44027983299999995,0.5771793829999999,0.085362315,0.066348499,0.128297721,1681.881041,3342.187155,36454.89814,310179.5756,1209.857143,1714.285714,101.40892190000001
TZ201500000541,541,95900.82813,112333.4844,305.2618169,357.5685863,9957.363636,0.014210892,2.0,2847.571429,2837.857143,34.41796875,8.0,0.396306083,0.528859313,0.091228837,0.072107375,0.146262651,1700.0197629999998,3993.9408439999997,27865.8967,307099.8395,1027.666667,1360.666667,53.82264151
TZ201500000542,542,91152.35938,106771.375,290.1469714,339.86384219999997,9970.242215,0.003531512,2.0,3127.285714,3115.571429,32.15753425,8.0,0.412044791,0.546445518,0.086970586,0.06679374,0.051778812,1698.782007,7061.176734000001,34159.21765,302879.7415,1354.5714289999999,1859.0,56.23920266
TZ201500000543,543,83844.89063,98211.75,266.8865759,312.6177096,10042.14745,0.008031005,2.0,3891.7,3883.9,34.43699732,8.0,0.43492649899999997,0.570386953,0.09238781,0.074486107,0.077013815,1681.2091149999999,11241.53853,25235.27433,318317.0512,670.5,843.7,97.8766756
TZ201500000544,544,64175.24219,75171.70313,204.2761404,239.2789627,10125.33521,0.00133746,2.0,3934.4,3920.8,31.80337079,8.0,0.45918684200000004,0.596857916,0.09286886,0.074644763,0.029702286,1678.0169010000002,8391.764965,27740.99812,318989.4549,671.7,844.0,118.4394366
TZ201500000545,545,4415.478027,5172.071777,351.3725771,411.58039469999994,9665.571429000001,0.004341053,2.0,3802.0,3798.0,34.0,8.0,0.440460103,0.577401579,0.10398893099999999,0.08590772699999999,0.22599239699999998,1681.5714289999999,9819.811078,20263.18463,321840.4989,677.0,847.0,29.28571429
TZ201500000546,546,83567.90625,97887.29688,266.0049073,311.5849433,10317.60571,0.002541334,2.0,3847.9,3834.9,32.05113636,8.0,0.442064522,0.578814135,0.08894351800000001,0.07042059099999999,0.064747775,1683.1,7587.672679,30155.3239,314155.4983,906.3333332999998,1209.666667,99.54285714
TZ201500000547,547,72156.67188,84520.75,229.68182009999998,269.03790310000005,10208.1236,0.0014205479999999998,2.0,3860.888889,3847.0,32.29775281,8.0,0.450750139,0.587969376,0.090909354,0.072523022,0.037745881,1680.814607,8657.269004,28153.204530000003,316839.1892,765.5,1000.7,109.18258429999999
TZ201500000548,548,22866.23047,26784.37109,72.78547218,85.25730113,9468.712919,0.001114898,2.0,3968.285714,3956.0,29.58823529,-9999.0,0.537283147,0.6714346179999999,0.08679137599999999,0.071239948,0.09334167800000001,1644.6507179999999,1379.859258,33643.73363,336652.0716,718.0,843.3333332999998,171.8590909
TZ201500000549,549,119293.8125,139734.8438,379.7239988,444.7898223,9049.754601,0.033089173,2.0,3622.5555560000003,3621.777778,35.19677419,8.0,0.432800035,0.5636156689999999,0.08827924699999999,0.074505023,0.38291818299999997,1662.1411039999998,2360.914012,15868.1264,330272.3497,741.3333332999999,936.2222222000001,56.62804878
TZ201500000550,550,36568.9375,42835.03906,116.40254329999999,136.3481641,8990.582734,0.0008512789999999999,2.0,3652.75,3661.125,31.35458167,8.0,0.480814257,0.615907956,0.08628381199999999,0.072373308,0.048362863,1649.820144,3026.3402149999997,19754.07061,336040.0431,742.9,919.7,98.27622378
TZ201500000551,551,25525.49219,29899.29688,81.25016514,95.17241787,9405.67037,0.0008324910000000001,2.0,4065.375,4046.75,29.63235294,8.0,0.517057236,0.6534423070000001,0.088661665,0.07294922,0.024100813999999998,1649.492593,873.7667316,29597.75631,334948.5978,696.7142857000001,827.2857142999999,148.73665480000003
TZ201500000552,552,15404.29785,18043.83203,49.03340295,57.4353012,9184.493976,0.0015537020000000001,2.0,4348.666667,4279.0,29.37349398,8.0,0.5958697820000001,0.7227785520000001,0.088551025,0.077699373,0.036441635,1608.9457830000001,317.2391035,43752.660189999995,359599.7063,772.6666667000001,883.6666667000002,292.813253
TZ201500000553,553,2738.697754,3207.974854,217.9386426,255.28252769999997,9190.4375,0.008526327,-9999.0,4377.0,4259.0,31.75,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.126728518,1595.3125,1817.7761079999998,43732.33681,363707.9283,777.0,883.0,193.5625
TZ201500000554,554,13204.90918,15467.57715,42.03253138,49.23482722,8934.746667,0.003209552,2.0,3051.25,3013.75,28.47482014,8.0,0.598228322,0.724137528,0.080955654,0.071523239,0.044434830999999994,1604.56,2606.356406,39966.55561,363571.2172,743.75,844.5,215.1410256
TZ201500000555,555,22418.6582,26260.10547,71.3608054,83.58851183,9024.651316,0.0007149089999999999,2.0,3939.0,3919.375,30.498269899999997,8.0,0.564366048,0.6964483920000001,0.08745058900000001,0.074644106,0.028029189,1622.4473679999999,7779.284203,32704.834660000004,351293.5664,724.4444444000001,835.5555555999999,219.7798742
TZ201500000556,556,22025.13281,25799.15039,70.10817518,82.12124624,9152.386364,0.000722911,2.0,4018.875,3991.0,30.62357414,8.0,0.576943261,0.706844977,0.088666038,0.07620495599999999,0.041559407,1617.628788,2981.925503,38492.22059,353980.3705,739.5714286,851.1428571,242.41287880000002
TZ201500000557,557,18838.89453,22066.94922,59.96606374,70.24128095,9486.932886,0.0007909589999999999,2.0,3735.0,3718.25,29.375,-9999.0,0.560359866,0.6923110509999999,0.084130602,0.069493732,0.146527745,1635.503356,1537.456669,38230.789469999996,341417.0359,724.6,857.8,215.7358491
TZ201500000558,558,5390.007813,6313.587890999999,428.92319339999995,502.41936069999997,9396.214286,0.057089642,2.0,3740.0,3737.0,55.07142857,8.0,0.38067388399999996,0.508724658,0.09187944199999999,0.076608308,0.610237122,1687.4285710000001,6418.213977,16466.93742,321517.6955,668.0,843.0,10.64285714
TZ201500000559,559,365618.375,428267.2188,1163.799433,1363.216897,9717.901869,0.109267105,2.0,2593.571429,2593.857143,42.97747748,8.0,0.380583419,0.510273723,0.09167209300000001,0.07500764,0.793961958,1697.364486,761.5935369,20117.29,313202.9732,654.4285714,851.1428571,37.81777778
TZ201500000560,560,431634.4063,505595.1563,1373.9349869999999,1609.359367,9672.974576,0.120209939,2.0,2593.571429,2593.857143,43.38114754,8.0,0.37968650299999995,0.508006465,0.088125156,0.07289403,0.8784910640000001,1695.34322,1691.437886,19288.33402,314640.2488,656.125,850.125,36.36437247
TZ201500000561,561,23066.85938,27019.378910000003,1835.6023460000001,2150.133856,8584.428570999999,0.180580154,-9999.0,1473.0,1466.0,52.28571429,8.0,-9999.0,-9999.0,-9999.0,-9999.0,5.50853818,1689.285714,1151.149577,7245.185311,323880.0322,656.0,833.0,22.8
TZ201500000562,562,94201.83594,110343.375,299.8537568,351.23387139999994,8693.455090000001,0.04372769,2.0,2841.6,2876.0,35.72297297,8.0,0.430218029,0.557471607,0.083107412,0.07138378299999999,0.850023145,1660.035928,1393.464659,9801.602601,333179.662,818.5,1073.0,50.30857143
TZ201500000563,563,67266.33594,78792.45313,5352.884934000001,6270.104197,9125.714286,0.586879611,2.0,1116.0,1119.0,60.71428571,8.0,0.327240811,0.439777914,0.06851431,0.059123415,2.678650955,1694.642857,3966.792862,12794.414659999999,321160.7762,643.0,845.0,5.785714286
TZ201500000564,564,126650.75,148352.4063,10078.54645,11805.509390000001,9051.142856999999,0.684039189,2.0,1116.0,1119.0,61.57142857,8.0,0.327240811,0.439777914,0.06851431,0.059123415,3.199572245,1699.5,3424.3048719999997,12400.630220000001,320874.1105,643.0,845.0,5.571428571
TZ201500000565,565,22534.68164,26396.00977,1793.252987,2100.527716,8854.285714,0.305598934,2.0,1473.0,1466.0,53.0,8.0,0.327240811,0.439777914,0.06851431,0.059123415,2.28690978,1678.9285710000001,5398.32388,10591.461959999999,324966.4785,656.0,833.0,10.14285714
TZ201500000566,566,73780.5625,86422.90625,5871.270613000001,6877.316363,8791.357143000001,0.558477243,2.0,1473.0,1466.0,56.5,8.0,0.327240811,0.439777914,0.06851431,0.059123415,4.034656779,1694.285714,3698.9998619999997,9956.364407,323246.1105,643.0,845.0,8.5
TZ201500000567,567,22481.51953,26333.73828,1789.022481,2095.572309,9335.375,0.23596098399999998,2.0,925.0,902.0,55.5,8.0,0.37657289,0.503555431,0.069401041,0.059114777,1.740867781,1706.75,664.8475586,16501.723619999997,316315.7302,647.0,848.0,10.36363636
TZ201500000568,568,17907.35547,20975.78906,1425.02207,1669.200257,8640.933332999999,0.065799604,2.0,1473.0,1466.0,43.46666667,8.0,0.40058478200000003,0.524250478,0.080242403,0.069642827,2.6069717409999997,1666.133333,3265.986151,8061.386231999999,326792.3517,656.0,833.0,19.6
TZ201500000569,569,471190.3438,551929.0,1499.8454470000001,1756.844572,9006.849593,0.121764593,2.0,3100.285714,3114.142857,42.5,8.0,0.40343478200000005,0.530431376,0.084574783,0.072053516,1.2715161529999999,1675.178862,5489.1108810000005,10501.45427,325346.1289,728.5555555999999,944.6666667000002,34.39299611
TZ201500000570,570,35053.85156,41060.34375,2789.496875,3267.478336,8995.142856999999,0.5855144720000001,2.0,1116.0,1119.0,56.14285714,8.0,0.327240811,0.439777914,0.06851431,0.059123415,3.071213531,1687.357143,5547.579229,11734.56776,323162.5622,643.0,845.0,8.0
TZ201500000571,571,470605.5625,551244.0625,1497.98403,1754.664348,9176.066667000001,0.195444082,2.0,2390.333333,2377.833333,49.72413793,8.0,0.3745506,0.499524546,0.082000937,0.069355862,1.865972475,1687.5818179999999,1087.208226,12069.84728,319070.5533,653.2,843.6,19.13483146
TZ201500000572,572,481759.9375,564309.75,1533.489509,1796.253723,9234.765854000001,0.16253857900000002,2.0,2390.333333,2377.833333,46.57943925,8.0,0.37936774700000003,0.504436354,0.082891703,0.070377097,1.574259118,1685.756098,2104.555931,12880.437390000001,319579.0839,653.5714286,843.1428571,28.81192661
TZ201500000573,573,481634.9375,564163.25,1533.091621,1795.7873989999998,9160.684211,0.15810588,2.0,2390.333333,2377.833333,45.68055556,8.0,0.37936774700000003,0.504436354,0.082891703,0.070377097,1.544847607,1683.4784690000001,3003.537419,11948.29625,320725.5445,654.5,840.8333332999998,29.73303167
TZ201500000574,574,478874.0938,560929.4375,1524.3035830000001,1785.4938539999998,9184.507538,0.165602429,2.0,2390.333333,2377.833333,46.4589372,8.0,0.37936774700000003,0.504436354,0.082891703,0.070377097,1.5975473690000002,1684.6934670000003,2430.534566,12182.066640000001,320157.3297,654.5,840.8333332999998,27.76303318
TZ201500000575,575,460830.125,539793.625,1466.867846,1718.216473,9129.280576000001,0.2263786,2.0,1813.5,1806.0,52.42857143,8.0,0.372625504,0.49677251299999997,0.079642882,0.067733457,2.154932584,1688.906475,839.5059825,11558.26978,318721.3135,653.5,842.25,15.19205298
TZ201500000576,576,468739.625,549058.375,1492.044567,1747.707089,9121.781818000001,0.19192301899999997,2.0,2099.0,2084.8,49.09248555,8.0,0.37840582899999997,0.502779155,0.08099777400000001,0.06913234900000001,1.8485310869999998,1686.0242420000002,1947.283377,11248.10937,319895.8261,654.5,840.8333332999998,18.70056497
TZ201500000577,577,481703.25,564243.3125,1533.309067,1796.042246,9166.827751,0.160584606,2.0,2390.333333,2377.833333,45.68055556,8.0,0.37936774700000003,0.504436354,0.082891703,0.070377097,1.55464749,1683.688995,2885.4442649999996,12000.887270000001,320606.0482,654.5,840.8333332999998,29.54751131
TZ201500000578,578,470228.7813,550802.6875,1496.784699,1753.259408,9141.440476,0.191609322,2.0,2390.333333,2377.833333,49.00568182,8.0,0.37840582899999997,0.502779155,0.08099777400000001,0.06913234900000001,1.829936445,1686.3154760000002,1670.173527,11572.962370000001,319645.5151,653.2,843.6,19.41111111
